@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
19303,'2018/08/17 15:05:25:563',38929,0.1584,0.086262,-0.458637,0.263067,0.698669,0.778467,-0.237791,0.612282,0.022552,1.097394,-0.146903,-0.002855,-0.437341,0.805833,-0.19265,-0.354185,1,1
19304,'2018/08/17 15:05:25:579',38931,0.158303,0.086262,-0.458388,0.263075,0.698669,0.778467,-0.239747,0.612282,0.021011,1.097394,-0.146549,-0.001818,-0.434474,0.805833,-0.192153,-0.351192,1,1
19305,'2018/08/17 15:05:25:596',38933,0.157658,0.086262,-0.457827,0.262985,0.698669,0.778467,-0.240255,0.612282,0.01732,1.097394,-0.146254,0.000214,-0.429648,0.805833,-0.190922,-0.345479,1,1
19306,'2018/08/17 15:05:25:612',38935,0.157108,0.086262,-0.457517,0.262887,0.698669,0.778467,-0.238807,0.612282,0.01517,1.097394,-0.146313,0.00121,-0.427689,0.805833,-0.190189,-0.342757,1,1
19307,'2018/08/17 15:05:25:629',38937,0.156559,0.086262,-0.457206,0.262789,0.698669,0.778467,-0.237359,0.612282,0.01302,1.097394,-0.146372,0.002205,-0.42573,0.805833,-0.189456,-0.340036,1,1
19308,'2018/08/17 15:05:25:646',38939,0.155228,0.086262,-0.457291,0.262499,0.698669,0.778467,-0.234362,0.612282,0.007812,1.097394,-0.147325,0.004302,-0.422959,0.805833,-0.188406,-0.335108,1,1
19309,'2018/08/17 15:05:25:662',38941,0.153896,0.086262,-0.457377,0.262208,0.698669,0.778467,-0.231366,0.612282,0.002604,1.097394,-0.148277,0.006399,-0.420188,0.805833,-0.187357,-0.330181,1,1
19310,'2018/08/17 15:05:25:679',38943,0.152565,0.086262,-0.457462,0.261918,0.698669,0.778467,-0.228369,0.612282,-0.002604,1.097394,-0.14923,0.008495,-0.417417,0.805833,-0.186308,-0.325253,1,1
19311,'2018/08/17 15:05:25:696',38945,0.151233,0.086262,-0.457547,0.261627,0.698669,0.778467,-0.225372,0.612282,-0.007812,1.097394,-0.150182,0.010592,-0.414646,0.805833,-0.185259,-0.320325,1,1
19312,'2018/08/17 15:05:25:712',38947,0.149902,0.086262,-0.457633,0.261336,0.698669,0.778467,-0.222376,0.612282,-0.01302,1.097394,-0.151135,0.012689,-0.411876,0.805833,-0.18421,-0.315398,1,1
19313,'2018/08/17 15:05:25:729',38949,0.14857,0.086262,-0.457718,0.261046,0.698669,0.778467,-0.219379,0.612282,-0.018228,1.097394,-0.152088,0.014786,-0.409105,0.805833,-0.18316,-0.31047,1,1
19314,'2018/08/17 15:05:25:745',38951,0.146441,0.086262,-0.460267,0.260398,0.697791,0.778467,-0.216382,0.612234,-0.027085,1.097394,-0.154563,0.018079,-0.406057,0.805833,-0.182304,-0.304017,1,1
19315,'2018/08/17 15:05:25:761',38953,0.14486,0.086262,-0.463127,0.259848,0.696913,0.778467,-0.214833,0.612185,-0.033793,1.097394,-0.156979,0.020377,-0.404968,0.805833,-0.18218,-0.300285,1,1
19316,'2018/08/17 15:05:25:778',38955,0.14328,0.086262,-0.465987,0.259297,0.696034,0.778467,-0.213285,0.612137,-0.0405,1.097394,-0.159396,0.022675,-0.40388,0.805833,-0.182057,-0.296554,1,1
19317,'2018/08/17 15:05:25:795',38957,0.1417,0.086262,-0.468847,0.258747,0.695156,0.778467,-0.211736,0.612088,-0.047207,1.097394,-0.161812,0.024973,-0.402791,0.805833,-0.181934,-0.292822,1,1
19318,'2018/08/17 15:05:25:811',38959,0.140901,0.086262,-0.471311,0.25839,0.694278,0.778467,-0.211736,0.61204,-0.050856,1.097394,-0.163335,0.026169,-0.402515,0.805833,-0.182126,-0.291297,1,1
19319,'2018/08/17 15:05:25:828',38961,0.140103,0.086262,-0.473775,0.258032,0.6934,0.778467,-0.211736,0.611991,-0.054505,1.097394,-0.164857,0.027366,-0.402238,0.805833,-0.182319,-0.289771,1,1
19320,'2018/08/17 15:05:25:844',38963,0.139305,0.086262,-0.476239,0.257675,0.692522,0.778467,-0.211736,0.611942,-0.058154,1.097394,-0.16638,0.028563,-0.401961,0.805833,-0.182511,-0.288246,1,1
19321,'2018/08/17 15:05:25:861',38965,0.138507,0.086262,-0.478703,0.257318,0.691644,0.778467,-0.211736,0.611894,-0.061803,1.097394,-0.167903,0.029759,-0.401684,0.805833,-0.182704,-0.28672,1,1
19322,'2018/08/17 15:05:25:878',38967,0.137709,0.086262,-0.481167,0.25696,0.690766,0.778467,-0.211736,0.611845,-0.065452,1.097394,-0.169426,0.030956,-0.401407,0.805833,-0.182897,-0.285195,1,1
19323,'2018/08/17 15:05:25:894',38969,0.135857,0.086262,-0.489004,0.255494,0.68599,0.778467,-0.211736,0.611406,-0.072419,1.097394,-0.172357,0.033422,-0.400723,0.805833,-0.183313,-0.282858,1,1
19324,'2018/08/17 15:05:25:911',38971,0.134804,0.086262,-0.494377,0.254386,0.682094,0.778467,-0.211736,0.611015,-0.075736,1.097394,-0.173766,0.034691,-0.400317,0.805833,-0.183538,-0.282047,1,1
19325,'2018/08/17 15:05:25:927',38973,0.133751,0.086262,-0.49975,0.253277,0.678197,0.778467,-0.211736,0.610624,-0.079054,1.097394,-0.175175,0.03596,-0.39991,0.805833,-0.183762,-0.281235,1,1
19326,'2018/08/17 15:05:25:944',38975,0.130422,0.086262,-0.51278,0.249122,0.668729,0.778467,-0.211866,0.608232,-0.084586,1.097394,-0.176776,0.038516,-0.398971,0.805833,-0.183725,-0.280171,1,1
19327,'2018/08/17 15:05:25:961',38977,0.127094,0.086262,-0.525811,0.244966,0.659261,0.778467,-0.211996,0.60584,-0.090119,1.097394,-0.178376,0.041071,-0.398032,0.805833,-0.183687,-0.279108,1,1
19328,'2018/08/17 15:05:25:977',38979,0.123765,0.086262,-0.538842,0.24081,0.649793,0.778467,-0.212127,0.603448,-0.095652,1.097394,-0.179976,0.043626,-0.397093,0.805833,-0.18365,-0.278044,1,1
19329,'2018/08/17 15:05:25:994',38981,0.120436,0.086262,-0.551872,0.236654,0.640326,0.778467,-0.212257,0.601056,-0.101184,1.097394,-0.181577,0.046182,-0.396154,0.805833,-0.183613,-0.27698,1,1
19330,'2018/08/17 15:05:26:023',38983,0.117108,0.086262,-0.564903,0.232498,0.630858,0.778467,-0.212387,0.598665,-0.106717,1.097394,-0.183177,0.048737,-0.395216,0.805833,-0.183576,-0.275917,1,1
19331,'2018/08/17 15:05:26:045',38985,0.11045,0.086262,-0.590964,0.224187,0.611922,0.778467,-0.212647,0.593881,-0.117782,1.097394,-0.186378,0.053848,-0.393338,0.805833,-0.183501,-0.273789,1,1
19332,'2018/08/17 15:05:26:062',38987,0.108175,0.086262,-0.598622,0.221139,0.606351,0.778467,-0.212777,0.59188,-0.119997,1.097394,-0.18657,0.055133,-0.392806,0.805833,-0.18324,-0.273537,1,1
19333,'2018/08/17 15:05:26:078',38989,0.105899,0.086262,-0.60628,0.218092,0.600781,0.778467,-0.212907,0.589879,-0.122212,1.097394,-0.186761,0.056419,-0.392274,0.805833,-0.182978,-0.273285,1,1
19334,'2018/08/17 15:05:26:094',38991,0.099353,0.086262,-0.621393,0.209492,0.589355,0.778467,-0.213917,0.582863,-0.125686,1.097394,-0.18512,0.058802,-0.391343,0.805833,-0.181865,-0.272761,1,1
19335,'2018/08/17 15:05:26:111',38993,0.095083,0.086262,-0.628849,0.20394,0.5835,0.778467,-0.214796,0.577848,-0.126945,1.097394,-0.183287,0.059899,-0.390944,0.805833,-0.181013,-0.272489,1,1
19336,'2018/08/17 15:05:26:128',38995,0.090812,0.086262,-0.636304,0.198387,0.577646,0.778467,-0.215675,0.572833,-0.128204,1.097394,-0.181455,0.060996,-0.390546,0.805833,-0.180161,-0.272217,1,1
19337,'2018/08/17 15:05:26:145',38997,0.086542,0.086262,-0.64376,0.192835,0.571791,0.778467,-0.216554,0.567818,-0.129463,1.097394,-0.179622,0.062093,-0.390147,0.805833,-0.179309,-0.271945,1,1
19338,'2018/08/17 15:05:26:161',38999,0.082271,0.086262,-0.651215,0.187283,0.554991,0.778467,-0.219036,0.550906,-0.131689,1.097394,-0.174493,0.063815,-0.389749,0.805833,-0.178457,-0.271673,1,1
19339,'2018/08/17 15:05:26:178',39001,0.07226,0.086262,-0.663245,0.174819,0.53819,0.778467,-0.221519,0.533994,-0.133916,1.097394,-0.169364,0.065536,-0.389209,0.805833,-0.176521,-0.270727,1,1
19340,'2018/08/17 15:05:26:197',39005,0.062248,0.086262,-0.675274,0.162356,0.52139,0.778467,-0.224001,0.517082,-0.136142,1.097394,-0.164235,0.067258,-0.388669,0.805833,-0.174586,-0.269782,1,1
19341,'2018/08/17 15:05:26:211',39005,0.052237,0.086262,-0.687303,0.149893,0.50459,0.778467,-0.226484,0.50017,-0.138369,1.097394,-0.159106,0.068979,-0.388129,0.805833,-0.17265,-0.268836,1,1
19342,'2018/08/17 15:05:26:228',39007,0.042225,0.086262,-0.699332,0.137429,0.48779,0.778467,-0.228966,0.483258,-0.140595,1.097394,-0.153977,0.070701,-0.38759,0.805833,-0.170715,-0.267891,1,1
19343,'2018/08/17 15:05:26:244',39009,0.032214,0.086262,-0.711361,0.124966,0.470989,0.778467,-0.231449,0.466346,-0.142822,1.097394,-0.148848,0.072422,-0.38705,0.805833,-0.16878,-0.266945,1,1
19344,'2018/08/17 15:05:26:261',39011,0.026473,0.086262,-0.715935,0.118055,0.460044,0.778467,-0.233052,0.454449,-0.143789,1.097394,-0.145552,0.073047,-0.386909,0.805833,-0.167696,-0.266271,1,1
19345,'2018/08/17 15:05:26:277',39013,0.015318,0.086262,-0.722125,0.105444,0.438546,0.778467,-0.237042,0.423708,-0.145481,1.097394,-0.139103,0.073752,-0.386643,0.805833,-0.165796,-0.264724,1,1
19346,'2018/08/17 15:05:26:294',39015,0.004163,0.086262,-0.728314,0.092834,0.417047,0.778467,-0.241033,0.392966,-0.147173,1.097394,-0.132655,0.074458,-0.386377,0.805833,-0.163897,-0.263176,1,1
19347,'2018/08/17 15:05:26:311',39017,-0.006992,0.086262,-0.734504,0.080223,0.395549,0.778467,-0.245023,0.362225,-0.148864,1.097394,-0.126206,0.075163,-0.386111,0.805833,-0.161997,-0.261628,1,1
19348,'2018/08/17 15:05:26:330',39021,-0.018147,0.086262,-0.740694,0.067613,0.384996,0.778467,-0.24741,0.34338,-0.149588,1.097394,-0.123054,0.075244,-0.385846,0.805833,-0.160097,-0.260081,1,1
19349,'2018/08/17 15:05:26:344',39021,-0.023561,0.086262,-0.74231,0.061913,0.374444,0.778467,-0.249797,0.324535,-0.150312,1.097394,-0.119902,0.075325,-0.385721,0.805833,-0.159281,-0.259207,1,1
19350,'2018/08/17 15:05:26:361',39023,-0.028975,0.086262,-0.743927,0.056214,0.363891,0.778467,-0.252183,0.305691,-0.151036,1.097394,-0.11675,0.075407,-0.385597,0.805833,-0.158464,-0.258333,1,1
19351,'2018/08/17 15:05:26:377',39025,-0.037868,0.086262,-0.746228,0.04762,0.349787,0.778467,-0.256855,0.281474,-0.151643,1.097394,-0.111801,0.075168,-0.385083,0.805833,-0.157642,-0.256821,1,1
19352,'2018/08/17 15:05:26:393',39027,-0.046761,0.086262,-0.748529,0.039027,0.335683,0.778467,-0.261526,0.257258,-0.152251,1.097394,-0.106852,0.074929,-0.384569,0.805833,-0.156819,-0.255308,1,1
19353,'2018/08/17 15:05:26:409',39029,-0.055655,0.086262,-0.75083,0.030434,0.32158,0.778467,-0.266198,0.233041,-0.152858,1.097394,-0.101904,0.07469,-0.384055,0.805833,-0.155996,-0.253796,1,1
19354,'2018/08/17 15:05:26:426',39031,-0.064548,0.086262,-0.753131,0.021841,0.307476,0.778467,-0.270869,0.208825,-0.153466,1.097394,-0.096955,0.074451,-0.383541,0.805833,-0.155173,-0.252284,1,1
19355,'2018/08/17 15:05:26:442',39033,-0.068027,0.086262,-0.753815,0.018948,0.303925,0.778467,-0.273154,0.203453,-0.153349,1.097394,-0.095158,0.074131,-0.383152,0.805833,-0.155167,-0.251646,1,1
19356,'2018/08/17 15:05:26:459',39035,-0.071507,0.086262,-0.7545,0.016054,0.300374,0.778467,-0.275439,0.198081,-0.153232,1.097394,-0.093361,0.073811,-0.382762,0.805833,-0.15516,-0.251008,1,1
19357,'2018/08/17 15:05:26:476',39037,-0.074986,0.086262,-0.755185,0.013161,0.296823,0.778467,-0.277723,0.192709,-0.153116,1.097394,-0.091565,0.073491,-0.382373,0.805833,-0.155154,-0.25037,1,1
19358,'2018/08/17 15:05:26:492',39039,-0.080297,0.086262,-0.75701,0.008965,0.293942,0.778467,-0.280638,0.192308,-0.151924,1.097394,-0.089402,0.072515,-0.381188,0.805833,-0.156176,-0.249458,1,1
19359,'2018/08/17 15:05:26:509',39041,-0.085608,0.086262,-0.758835,0.00477,0.29106,0.778467,-0.283553,0.191907,-0.150733,1.097394,-0.087239,0.071539,-0.380003,0.805833,-0.157198,-0.248547,1,1
19360,'2018/08/17 15:05:26:525',39043,-0.09092,0.086262,-0.76066,0.000574,0.288179,0.778467,-0.286467,0.191505,-0.149541,1.097394,-0.085076,0.070563,-0.378818,0.805833,-0.158221,-0.247635,1,1
19361,'2018/08/17 15:05:26:542',39045,-0.092752,0.086262,-0.7618,-0.000728,0.288849,0.778467,-0.287097,0.196476,-0.148466,1.097394,-0.08471,0.069908,-0.378022,0.805833,-0.15925,-0.247362,1,1
19362,'2018/08/17 15:05:26:559',39047,-0.094583,0.086262,-0.762941,-0.00203,0.289519,0.778467,-0.287727,0.201446,-0.147391,1.097394,-0.084344,0.069252,-0.377227,0.805833,-0.160278,-0.247088,1,1
19363,'2018/08/17 15:05:26:575',39049,-0.097708,0.086262,-0.765597,-0.004841,0.290188,0.778467,-0.285448,0.212187,-0.144955,1.097394,-0.084382,0.067614,-0.375324,0.805833,-0.163,-0.246848,1,1
19364,'2018/08/17 15:05:26:592',39051,-0.100833,0.086262,-0.768253,-0.007652,0.290858,0.778467,-0.283168,0.222927,-0.142519,1.097394,-0.084421,0.065977,-0.373422,0.805833,-0.165721,-0.246607,1,1
19365,'2018/08/17 15:05:26:608',39053,-0.103957,0.086262,-0.77091,-0.010463,0.291528,0.778467,-0.280889,0.233668,-0.140083,1.097394,-0.08446,0.064339,-0.37152,0.805833,-0.168442,-0.246367,1,1
19366,'2018/08/17 15:05:26:625',39055,-0.107082,0.086262,-0.773566,-0.013274,0.292197,0.778467,-0.278609,0.244408,-0.137647,1.097394,-0.084499,0.062702,-0.369617,0.805833,-0.171163,-0.246126,1,1
19367,'2018/08/17 15:05:26:642',39057,-0.110206,0.086262,-0.776222,-0.016085,0.292867,0.778467,-0.27633,0.255149,-0.135211,1.097394,-0.084538,0.061064,-0.367715,0.805833,-0.173885,-0.245886,1,1
19368,'2018/08/17 15:05:26:658',39059,-0.111499,0.086262,-0.777738,-0.017594,0.292867,0.778467,-0.27342,0.260919,-0.13385,1.097394,-0.084943,0.060082,-0.366608,0.805833,-0.175577,-0.245919,1,1
19369,'2018/08/17 15:05:26:674',39061,-0.112792,0.086262,-0.779254,-0.019103,0.292867,0.778467,-0.270511,0.266689,-0.132489,1.097394,-0.085348,0.0591,-0.365501,0.805833,-0.177269,-0.245952,1,1
19370,'2018/08/17 15:05:26:691',39063,-0.114084,0.086262,-0.78077,-0.020612,0.292867,0.778467,-0.267602,0.272459,-0.131128,1.097394,-0.085753,0.058119,-0.364394,0.805833,-0.178962,-0.245985,1,1
19371,'2018/08/17 15:05:26:708',39065,-0.116271,0.086262,-0.782728,-0.024053,0.292158,0.778467,-0.259356,0.283272,-0.128734,1.097394,-0.086702,0.055925,-0.362215,0.805833,-0.182237,-0.246395,1,1
19372,'2018/08/17 15:05:26:724',39067,-0.118459,0.086262,-0.784687,-0.027494,0.291449,0.778467,-0.251111,0.294085,-0.12634,1.097394,-0.08765,0.053732,-0.360035,0.805833,-0.185511,-0.246804,1,1
19373,'2018/08/17 15:05:26:741',39069,-0.119353,0.086262,-0.785129,-0.029426,0.29074,0.778467,-0.245776,0.299128,-0.125306,1.097394,-0.088193,0.05252,-0.358961,0.805833,-0.187094,-0.24718,1,1
19374,'2018/08/17 15:05:26:774',39073,-0.120247,0.086262,-0.785571,-0.031357,0.29003,0.778467,-0.24044,0.30417,-0.124273,1.097394,-0.088736,0.051309,-0.357888,0.805833,-0.188677,-0.247557,1,1
19375,'2018/08/17 15:05:26:790',39075,-0.121,0.086262,-0.784646,-0.034655,0.286201,0.778467,-0.23155,0.314033,-0.122351,1.097394,-0.089742,0.0489,-0.356815,0.805833,-0.190259,-0.247933,1,1
19376,'2018/08/17 15:05:26:807',39077,-0.121753,0.086262,-0.783722,-0.037953,0.282372,0.778467,-0.22266,0.323895,-0.120429,1.097394,-0.090747,0.046491,-0.355057,0.805833,-0.192903,-0.249304,1,1
19377,'2018/08/17 15:05:26:824',39079,-0.122506,0.086262,-0.782797,-0.041251,0.278542,0.778467,-0.21377,0.333757,-0.118508,1.097394,-0.091753,0.044083,-0.353299,0.805833,-0.195548,-0.250675,1,1
19378,'2018/08/17 15:05:26:840',39081,-0.123259,0.086262,-0.781872,-0.044549,0.274713,0.778467,-0.20488,0.343619,-0.116586,1.097394,-0.092758,0.041674,-0.351541,0.805833,-0.198192,-0.252046,1,1
19379,'2018/08/17 15:05:26:857',39083,-0.124013,0.086262,-0.780947,-0.047847,0.270883,0.778467,-0.19599,0.353481,-0.114664,1.097394,-0.093764,0.039265,-0.349783,0.805833,-0.200836,-0.253417,1,1
19380,'2018/08/17 15:05:26:874',39085,-0.124766,0.086262,-0.780023,-0.051145,0.267054,0.778467,-0.1871,0.363343,-0.112743,1.097394,-0.094769,0.036856,-0.348025,0.805833,-0.20348,-0.254787,1,1
19381,'2018/08/17 15:05:26:890',39087,-0.122534,0.086262,-0.776284,-0.051541,0.262084,0.778467,-0.183363,0.370314,-0.110639,1.097394,-0.095372,0.034688,-0.347226,0.805833,-0.205304,-0.257769,1,1
19382,'2018/08/17 15:05:26:907',39089,-0.120302,0.086262,-0.772544,-0.051937,0.257115,0.778467,-0.179627,0.377284,-0.108536,1.097394,-0.095975,0.032519,-0.346427,0.805833,-0.207127,-0.26075,1,1
19383,'2018/08/17 15:05:26:923',39091,-0.11807,0.086262,-0.768805,-0.052334,0.252146,0.778467,-0.17589,0.384254,-0.106433,1.097394,-0.096578,0.03035,-0.345628,0.805833,-0.208951,-0.263731,1,1
19384,'2018/08/17 15:05:26:940',39093,-0.115838,0.086262,-0.765066,-0.05273,0.247176,0.778467,-0.172154,0.391224,-0.10433,1.097394,-0.097181,0.028181,-0.344829,0.805833,-0.210775,-0.266713,1,1
19385,'2018/08/17 15:05:26:957',39095,-0.113747,0.086262,-0.762694,-0.05176,0.245327,0.778467,-0.171972,0.393374,-0.103115,1.097394,-0.097322,0.02721,-0.34403,0.805833,-0.212598,-0.269694,1,1
19386,'2018/08/17 15:05:26:977',39099,-0.107463,0.086262,-0.758947,-0.046238,0.247202,0.778467,-0.170917,0.399036,-0.100404,1.097394,-0.096941,0.025514,-0.344208,0.805833,-0.214062,-0.274479,1,1
19387,'2018/08/17 15:05:26:990',39099,-0.101179,0.086262,-0.755199,-0.040715,0.249077,0.778467,-0.169863,0.404697,-0.097694,1.097394,-0.096561,0.023818,-0.344386,0.805833,-0.215526,-0.279264,1,1
19388,'2018/08/17 15:05:27:006',39101,-0.094895,0.086262,-0.751452,-0.035192,0.250952,0.778467,-0.168809,0.410359,-0.094984,1.097394,-0.09618,0.022122,-0.344564,0.805833,-0.21699,-0.284049,1,1
19389,'2018/08/17 15:05:27:023',39103,-0.088611,0.086262,-0.747704,-0.029669,0.252827,0.778467,-0.167755,0.41602,-0.092274,1.097394,-0.0958,0.020426,-0.344742,0.805833,-0.218454,-0.288834,1,1
19390,'2018/08/17 15:05:27:039',39105,-0.082327,0.086262,-0.743957,-0.024146,0.254702,0.778467,-0.1667,0.421682,-0.089564,1.097394,-0.095419,0.01873,-0.34492,0.805833,-0.219918,-0.293619,1,1
19391,'2018/08/17 15:05:27:072',39107,-0.064275,0.086262,-0.742993,-0.001573,0.284728,0.778467,-0.162412,0.431954,-0.083791,1.097394,-0.091587,0.015585,-0.346349,0.805833,-0.222084,-0.305063,1,1
19392,'2018/08/17 15:05:27:089',39109,-0.05525,0.086262,-0.742511,0.009714,0.299741,0.778467,-0.160268,0.437089,-0.080905,1.097394,-0.089671,0.014013,-0.347064,0.805833,-0.223167,-0.310786,1,1
19393,'2018/08/17 15:05:27:111',39111,-0.046224,0.086262,-0.742029,0.021,0.314754,0.778467,-0.158124,0.442225,-0.078019,1.097394,-0.087755,0.01244,-0.347779,0.805833,-0.22425,-0.316508,1,1
19394,'2018/08/17 15:05:27:111',39111,-0.037198,0.086262,-0.741547,0.032287,0.329767,0.778467,-0.15598,0.447361,-0.075132,1.097394,-0.085838,0.010868,-0.348494,0.805833,-0.225333,-0.32223,1,1
19395,'2018/08/17 15:05:27:138',39115,-0.032366,0.086262,-0.742441,0.03902,0.341055,0.778467,-0.154708,0.448986,-0.073742,1.097394,-0.084443,0.010019,-0.348916,0.805833,-0.225714,-0.325155,1,1
19396,'2018/08/17 15:05:27:155',39117,-0.027534,0.086262,-0.743334,0.045754,0.352344,0.778467,-0.153436,0.450611,-0.072351,1.097394,-0.083048,0.009171,-0.349339,0.805833,-0.226094,-0.328079,1,1
19397,'2018/08/17 15:05:27:172',39119,-0.022702,0.086262,-0.744227,0.052488,0.363633,0.778467,-0.152164,0.452236,-0.07096,1.097394,-0.081653,0.008323,-0.349761,0.805833,-0.226475,-0.331003,1,1
19398,'2018/08/17 15:05:27:188',39121,-0.013981,0.086262,-0.747939,0.065683,0.387456,0.778467,-0.151043,0.45657,-0.068321,1.097394,-0.078139,0.006115,-0.350552,0.805833,-0.22666,-0.33634,1,1
19399,'2018/08/17 15:05:27:205',39123,-0.00526,0.086262,-0.75165,0.078879,0.41128,0.778467,-0.149922,0.460905,-0.065683,1.097394,-0.074625,0.003907,-0.351343,0.805833,-0.226844,-0.341677,1,1
19400,'2018/08/17 15:05:27:222',39125,-0.00137,0.086262,-0.754469,0.085341,0.423815,0.778467,-0.150073,0.463614,-0.064435,1.097394,-0.072506,0.002548,-0.351711,0.805833,-0.226648,-0.34409,1,1
19401,'2018/08/17 15:05:27:238',39127,0.002519,0.086262,-0.757287,0.091803,0.43635,0.778467,-0.150224,0.466324,-0.063188,1.097394,-0.070388,0.001188,-0.35208,0.805833,-0.226452,-0.346503,1,1
19402,'2018/08/17 15:05:27:255',39129,0.006408,0.086262,-0.760105,0.098265,0.448885,0.778467,-0.150375,0.469033,-0.061941,1.097394,-0.068269,-0.000172,-0.352448,0.805833,-0.226256,-0.348916,1,1
19403,'2018/08/17 15:05:27:271',39131,0.010298,0.086262,-0.762923,0.104727,0.46142,0.778467,-0.150526,0.471743,-0.060693,1.097394,-0.06615,-0.001531,-0.352816,0.805833,-0.22606,-0.351329,1,1
19404,'2018/08/17 15:05:27:288',39133,0.014187,0.086262,-0.765741,0.111189,0.473955,0.778467,-0.150677,0.474452,-0.059446,1.097394,-0.064031,-0.002891,-0.353185,0.805833,-0.225864,-0.353741,1,1
19405,'2018/08/17 15:05:27:304',39135,0.018076,0.086262,-0.76856,0.117651,0.48649,0.778467,-0.150829,0.477162,-0.058198,1.097394,-0.061912,-0.004251,-0.353553,0.805833,-0.225668,-0.356154,1,1
19406,'2018/08/17 15:05:27:321',39137,0.021966,0.086262,-0.771378,0.124113,0.499025,0.778467,-0.15098,0.479871,-0.056951,1.097394,-0.059793,-0.00561,-0.353922,0.805833,-0.225471,-0.358567,1,1
19407,'2018/08/17 15:05:27:338',39139,0.025855,0.086262,-0.774196,0.130575,0.51156,0.778467,-0.151131,0.482581,-0.055703,1.097394,-0.057674,-0.00697,-0.35429,0.805833,-0.225275,-0.36098,1,1
19408,'2018/08/17 15:05:27:354',39141,0.025855,0.086262,-0.774196,0.130575,0.51156,0.778467,-0.151131,0.482581,-0.055703,1.097394,-0.057674,-0.00697,-0.35429,0.805833,-0.225275,-0.36098,1,1
19409,'2018/08/17 15:05:27:371',39143,0.02813,0.086262,-0.777067,0.135079,0.516383,0.778467,-0.151902,0.483956,-0.054073,1.097394,-0.055244,-0.008729,-0.354575,0.805833,-0.224881,-0.362427,1,1
19410,'2018/08/17 15:05:27:387',39145,0.030406,0.086262,-0.779938,0.139584,0.521207,0.778467,-0.152673,0.485331,-0.052444,1.097394,-0.052814,-0.010488,-0.354861,0.805833,-0.224487,-0.363875,1,1
19411,'2018/08/17 15:05:27:404',39147,0.032682,0.086262,-0.782809,0.144088,0.52603,0.778467,-0.153445,0.486706,-0.050814,1.097394,-0.050385,-0.012247,-0.355146,0.805833,-0.224093,-0.365322,1,1
19412,'2018/08/17 15:05:27:420',39149,0.035938,0.086262,-0.786972,0.15097,0.532013,0.778467,-0.154271,0.491731,-0.046911,1.097394,-0.045611,-0.01567,-0.355515,0.805833,-0.223612,-0.367266,1,1
19413,'2018/08/17 15:05:27:436',39151,0.039195,0.086262,-0.791134,0.157852,0.537996,0.778467,-0.155098,0.496756,-0.043008,1.097394,-0.040838,-0.019093,-0.355884,0.805833,-0.223131,-0.36921,1,1
19414,'2018/08/17 15:05:27:453',39153,0.042451,0.086262,-0.795297,0.164734,0.54398,0.778467,-0.155924,0.50178,-0.039105,1.097394,-0.036065,-0.022516,-0.356254,0.805833,-0.222651,-0.371154,1,1
19415,'2018/08/17 15:05:27:469',39155,0.046208,0.086262,-0.798779,0.172575,0.55038,0.778467,-0.156672,0.510989,-0.032858,1.097394,-0.029545,-0.027114,-0.356407,0.805833,-0.222425,-0.373128,1,1
19416,'2018/08/17 15:05:27:486',39157,0.049965,0.086262,-0.802261,0.180416,0.556779,0.778467,-0.157421,0.520198,-0.026612,1.097394,-0.023026,-0.031712,-0.356559,0.805833,-0.2222,-0.375101,1,1
19417,'2018/08/17 15:05:27:503',39159,0.053721,0.086262,-0.805743,0.188256,0.563179,0.778467,-0.158169,0.529408,-0.020365,1.097394,-0.016507,-0.036311,-0.356712,0.805833,-0.221975,-0.377074,1,1
19418,'2018/08/17 15:05:27:519',39161,0.057478,0.086262,-0.809224,0.196097,0.569579,0.778467,-0.158917,0.538617,-0.014119,1.097394,-0.009988,-0.040909,-0.356865,0.805833,-0.22175,-0.379048,1,1
19419,'2018/08/17 15:05:27:536',39163,0.058959,0.086262,-0.809835,0.199433,0.571156,0.778467,-0.158894,0.546451,-0.009503,1.097394,-0.005898,-0.043748,-0.356733,0.805833,-0.221919,-0.379573,1,1
19420,'2018/08/17 15:05:27:552',39165,0.06044,0.086262,-0.810446,0.20277,0.572733,0.778467,-0.158871,0.554285,-0.004886,1.097394,-0.001809,-0.046588,-0.3566,0.805833,-0.222088,-0.380099,1,1
19421,'2018/08/17 15:05:27:570',39167,0.061921,0.086262,-0.811057,0.206106,0.574309,0.778467,-0.158848,0.562119,-0.00027,1.097394,0.002281,-0.049427,-0.356468,0.805833,-0.222257,-0.380625,1,1
19422,'2018/08/17 15:05:27:586',39169,0.063156,0.086262,-0.807794,0.207437,0.57575,0.778467,-0.158174,0.568723,0.003672,1.097394,0.004563,-0.051376,-0.356103,0.805833,-0.22282,-0.381057,1,1
